mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__solver,param_tfidf__max_df,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
50.60436387062073,2.624575870417009,2.0724400520324706,0.15488139753049532,1,liblinear,0.5,"(1, 2)","{'clf__C': 1, 'clf__solver': 'liblinear', 'tfidf__max_df': 0.5, 'tfidf__ngram_range': (1, 2)}",0.49647220788160384,0.5077439339184305,0.4887282739631733,0.49922560660815696,0.4881259679917398,0.4960591980726209,0.007258214101516393,13
9.777175331115723,0.3238047674140823,0.841191577911377,0.11680484303703659,1,liblinear,0.75,"(1, 1)","{'clf__C': 1, 'clf__solver': 'liblinear', 'tfidf__max_df': 0.75, 'tfidf__ngram_range': (1, 1)}",0.49148167268972637,0.5044742729306487,0.49655825159180866,0.4942350714162795,0.4864911374978489,0.49464808122526244,0.005948701460800612,16
10.473876714706421,0.2977340642954933,0.9059475421905517,0.12215040703676519,1,liblinear,0.5,"(1, 1)","{'clf__C': 1, 'clf__solver': 'liblinear', 'tfidf__max_df': 0.5, 'tfidf__ngram_range': (1, 1)}",0.49148167268972637,0.5044742729306487,0.49655825159180866,0.4942350714162795,0.4864911374978489,0.49464808122526244,0.005948701460800612,16
9.831441116333007,0.3328997129728842,0.8377693653106689,0.10716195511134362,1,liblinear,1.0,"(1, 1)","{'clf__C': 1, 'clf__solver': 'liblinear', 'tfidf__max_df': 1.0, 'tfidf__ngram_range': (1, 1)}",0.49148167268972637,0.5044742729306487,0.49655825159180866,0.4942350714162795,0.4864911374978489,0.49464808122526244,0.005948701460800612,16
510.8761950492859,34.71844957779026,2.0670101642608643,0.2201304398293914,1,lbfgs,0.5,"(1, 2)","{'clf__C': 1, 'clf__solver': 'lbfgs', 'tfidf__max_df': 0.5, 'tfidf__ngram_range': (1, 2)}",0.49053519187747374,0.5040440543796249,0.4879538805713302,0.49105145413870244,0.4876097057305111,0.4922388573395285,0.006057477198416801,19
510.4133038520813,35.83949508620024,2.06236310005188,0.22109371215591578,1,lbfgs,0.75,"(1, 2)","{'clf__C': 1, 'clf__solver': 'lbfgs', 'tfidf__max_df': 0.75, 'tfidf__ngram_range': (1, 2)}",0.49053519187747374,0.5040440543796249,0.4879538805713302,0.49105145413870244,0.4876097057305111,0.4922388573395285,0.006057477198416801,19
509.39697284698485,34.72215160595945,2.0465044498443605,0.2254545307598044,1,lbfgs,1.0,"(1, 2)","{'clf__C': 1, 'clf__solver': 'lbfgs', 'tfidf__max_df': 1.0, 'tfidf__ngram_range': (1, 2)}",0.49053519187747374,0.5040440543796249,0.4879538805713302,0.49105145413870244,0.4876097057305111,0.4922388573395285,0.006057477198416801,19
50.91596040725708,2.549107987246623,0.8673823833465576,0.1288547496687874,1,lbfgs,0.5,"(1, 1)","{'clf__C': 1, 'clf__solver': 'lbfgs', 'tfidf__max_df': 0.5, 'tfidf__ngram_range': (1, 1)}",0.4800378592324901,0.4865771812080537,0.4753914988814318,0.47496128033040785,0.4678196523834108,0.47695749440715884,0.006196198690846527,22
52.64553956985473,2.495798803444287,0.8537192821502686,0.12359949714200974,1,lbfgs,0.75,"(1, 1)","{'clf__C': 1, 'clf__solver': 'lbfgs', 'tfidf__max_df': 0.75, 'tfidf__ngram_range': (1, 1)}",0.4800378592324901,0.4865771812080537,0.4753914988814318,0.47496128033040785,0.4678196523834108,0.47695749440715884,0.006196198690846527,22
50.001233196258546,2.4472254532820643,0.8446029186248779,0.10875281669912053,1,lbfgs,1.0,"(1, 1)","{'clf__C': 1, 'clf__solver': 'lbfgs', 'tfidf__max_df': 1.0, 'tfidf__ngram_range': (1, 1)}",0.4800378592324901,0.4865771812080537,0.4753914988814318,0.47496128033040785,0.4678196523834108,0.47695749440715884,0.006196198690846527,22
6.990908002853393,0.3483936213427527,0.9203343868255616,0.12130431287857901,0.1,liblinear,0.75,"(1, 1)","{'clf__C': 0.1, 'clf__solver': 'liblinear', 'tfidf__max_df': 0.75, 'tfidf__ngram_range': (1, 1)}",0.45680605747719844,0.47177766305283086,0.4482877301669248,0.4586990191017037,0.44751333677508176,0.45661676131474793,0.008791696881160844,25
6.9521314144134525,0.32652399033406543,0.907682991027832,0.13108765428297012,0.1,liblinear,1.0,"(1, 1)","{'clf__C': 0.1, 'clf__solver': 'liblinear', 'tfidf__max_df': 1.0, 'tfidf__ngram_range': (1, 1)}",0.45680605747719844,0.47177766305283086,0.4482877301669248,0.4586990191017037,0.44751333677508176,0.45661676131474793,0.008791696881160844,25
6.8794912815094,0.3086310598429903,0.8940189838409424,0.1344162951112314,0.1,liblinear,0.5,"(1, 1)","{'clf__C': 0.1, 'clf__solver': 'liblinear', 'tfidf__max_df': 0.5, 'tfidf__ngram_range': (1, 1)}",0.45680605747719844,0.47177766305283086,0.4482877301669248,0.4586990191017037,0.44751333677508176,0.45661676131474793,0.008791696881160844,25
38.26206550598145,2.5058639984697777,2.0588022232055665,0.21851596266662004,0.1,liblinear,1.0,"(1, 2)","{'clf__C': 0.1, 'clf__solver': 'liblinear', 'tfidf__max_df': 1.0, 'tfidf__ngram_range': (1, 2)}",0.443813457236276,0.45482705214248836,0.43718809155050764,0.44028566511787987,0.42376527275856135,0.4399759077611426,0.010059183181957856,28
37.41534523963928,2.209384274087898,2.0840500354766847,0.17260390533207678,0.1,liblinear,0.75,"(1, 2)","{'clf__C': 0.1, 'clf__solver': 'liblinear', 'tfidf__max_df': 0.75, 'tfidf__ngram_range': (1, 2)}",0.443813457236276,0.45482705214248836,0.43718809155050764,0.44028566511787987,0.42376527275856135,0.4399759077611426,0.010059183181957856,28
37.1815468788147,1.3529531307368319,2.1082122325897217,0.23411052500034993,0.1,liblinear,0.5,"(1, 2)","{'clf__C': 0.1, 'clf__solver': 'liblinear', 'tfidf__max_df': 0.5, 'tfidf__ngram_range': (1, 2)}",0.443813457236276,0.45482705214248836,0.43718809155050764,0.44028566511787987,0.42376527275856135,0.4399759077611426,0.010059183181957856,28
151.05314693450927,12.445920020516487,2.209645414352417,0.3133417110115929,0.1,lbfgs,0.5,"(1, 2)","{'clf__C': 0.1, 'clf__solver': 'lbfgs', 'tfidf__max_df': 0.5, 'tfidf__ngram_range': (1, 2)}",0.40862157976251934,0.43004646360351056,0.4106005850972294,0.4284976768198245,0.4101703665462055,0.4175873343658578,0.009575764266220048,31
149.37241806983948,12.790884434500015,2.196595859527588,0.18013428205385576,0.1,lbfgs,0.75,"(1, 2)","{'clf__C': 0.1, 'clf__solver': 'lbfgs', 'tfidf__max_df': 0.75, 'tfidf__ngram_range': (1, 2)}",0.40862157976251934,0.43004646360351056,0.4106005850972294,0.4284976768198245,0.4101703665462055,0.4175873343658578,0.009575764266220048,31
149.91033215522765,13.111132703315018,2.232031297683716,0.20140559933710284,0.1,lbfgs,1.0,"(1, 2)","{'clf__C': 0.1, 'clf__solver': 'lbfgs', 'tfidf__max_df': 1.0, 'tfidf__ngram_range': (1, 2)}",0.40862157976251934,0.43004646360351056,0.4106005850972294,0.4284976768198245,0.4101703665462055,0.4175873343658578,0.009575764266220048,31
20.364159440994264,1.0436221730124513,0.8640820980072021,0.12157157060757884,0.1,lbfgs,0.5,"(1, 1)","{'clf__C': 0.1, 'clf__solver': 'lbfgs', 'tfidf__max_df': 0.5, 'tfidf__ngram_range': (1, 1)}",0.39485458612975394,0.41352607124419205,0.3921011874032008,0.40595422474617104,0.3791085871622784,0.3971089313371192,0.011848490707723171,34
21.779206323623658,1.4088238275883325,0.8929336071014404,0.0969229074145432,0.1,lbfgs,0.75,"(1, 1)","{'clf__C': 0.1, 'clf__solver': 'lbfgs', 'tfidf__max_df': 0.75, 'tfidf__ngram_range': (1, 1)}",0.39485458612975394,0.41352607124419205,0.3921011874032008,0.40595422474617104,0.3791085871622784,0.3971089313371192,0.011848490707723171,34
20.681920194625853,0.6809231105475728,0.9134464740753174,0.1122950430381971,0.1,lbfgs,1.0,"(1, 1)","{'clf__C': 0.1, 'clf__solver': 'lbfgs', 'tfidf__max_df': 1.0, 'tfidf__ngram_range': (1, 1)}",0.39485458612975394,0.41352607124419205,0.3921011874032008,0.40595422474617104,0.3791085871622784,0.3971089313371192,0.011848490707723171,34
